user_id,age,gender,city,area,registration_date,membership_type,acquisition_channel
U00382,31,Male,Mumbai,Borivali,2025-12-15,Premium,College/Community
U00383,27,Male,Mumbai,Thane,2026-06-06,Basic,YouTube
U00384,29,Male,Pune,Baner,2025-01-26,Basic,College/Community
U00385,33,Male,Mumbai,Borivali,2025-02-17,Basic,Google
U00386,32,Male,Pune,Wakad,2026-01-05,Basic,Google
U00387,27,Female,Bengaluru,Marathahalli,2025-01-14,Basic,College/Community
U00388,21,Male,Bengaluru,Koramangala,2025-07-06,Premium,Google
U00389,44,Male,Pune,Kothrud,2026-06-08,Basic,YouTube
U00390,40,Female,Pune,Wakad,2025-10-06,Basic,Instagram
U00391,26,Male,Chennai,OMR,2025-12-07,Basic,YouTube
U00392,38,Female,Bengaluru,Whitefield,2025-11-24,Basic,Referral
U00393,37,Female,Bengaluru,Electronic City,2025-01-25,Pro,Google
U00394,26,Male,Pune,Wakad,2026-06-13,Basic,Referral
U00395,38,Female,Bengaluru,Indiranagar,2026-03-02,Premium,YouTube
U00396,42,Male,Chennai,Anna Nagar,2025-01-29,Basic,Instagram
U00397,41,Male,Pune,Baner,2025-11-19,Basic,Referral
U00398,37,Male,Hyderabad,Banjara Hills,2025-11-09,Basic,Referral
U00399,28,Male,Pune,Baner,2026-08-07,Pro,Instagram
U00400,28,Male,Pune,Viman Nagar,2025-09-27,Basic,YouTube
U00401,24,Male,Bengaluru,Jayanagar,2025-10-22,Basic,Google
U00402,38,Male,Chennai,Anna Nagar,2025-08-11,Pro,Google
U00403,27,Male,Hyderabad,Madhapur,2025-03-16,Premium,Referral
U00404,21,Male,Pune,Baner,2025-04-12,Basic,YouTube
U00405,22,Male,Bengaluru,Jayanagar,2026-06-16,Pro,Other
U00406,22,Male,Chennai,Anna Nagar,2025-06-22,Premium,Instagram
U00407,28,Male,Bengaluru,Whitefield,2025-01-04,Basic,Google
U00408,26,Female,Bengaluru,Indiranagar,2026-04-24,Basic,Instagram
U00409,45,Male,Chennai,Velachery,2026-01-30,Basic,YouTube
U00410,33,Female,Bengaluru,Jayanagar,2025-06-16,Basic,Google
U00411,26,Female,Bengaluru,Marathahalli,2025-10-27,Premium,YouTube
U00412,39,Male,Chennai,Velachery,2025-04-28,Basic,Google
U00413,21,Female,Chennai,Velachery,2026-05-27,Basic,College/Community
U00414,19,Male,Hyderabad,Madhapur,2025-06-24,Premium,Referral
U00415,31,Male,Mumbai,Borivali,2025-06-08,Basic,Other
U00416,20,Female,Hyderabad,Kukatpally,2026-01-19,Pro,Instagram
U00417,35,Male,Bengaluru,Indiranagar,2025-08-15,Pro,Referral
U00418,38,Female,Bengaluru,Indiranagar,2025-02-07,Pro,YouTube
U00419,23,Male,Mumbai,Powai,2026-04-08,Premium,Referral
U00420,28,Male,Pune,Viman Nagar,2026-03-07,Basic,Instagram
U00421,38,Male,Pune,Baner,2025-04-14,Basic,Other
U00422,35,Male,Pune,Viman Nagar,2025-07-12,Basic,Google
U00423,29,Male,Bengaluru,Jayanagar,2025-09-07,Basic,Instagram
U00424,22,Male,Hyderabad,Madhapur,2025-01-13,Basic,Referral
U00425,26,Female,Bengaluru,HSR Layout,2026-07-21,Basic,Referral
U00426,37,Male,Hyderabad,Madhapur,2026-08-20,Pro,YouTube
U00427,45,Male,Hyderabad,Kukatpally,2026-07-09,Pro,Google
U00428,43,Male,Pune,Wakad,2026-01-23,Basic,Google
U00429,35,Female,Bengaluru,Koramangala,2025-03-12,Basic,Referral
U00430,36,Male,Bengaluru,Koramangala,2026-07-25,Basic,Google
U00431,20,Male,Bengaluru,Koramangala,2026-03-14,Premium,College/Community
U00432,26,Female,Pune,Wakad,2025-02-13,Premium,College/Community
U00433,21,Male,Mumbai,Powai,2025-09-29,Basic,Google
U00434,34,Male,Bengaluru,Koramangala,2025-01-14,Basic,Instagram
U00435,34,Female,Bengaluru,Electronic City,2026-01-06,Basic,College/Community
U00436,40,Female,Mumbai,Thane,2025-04-22,Pro,Instagram
U00437,40,Male,Bengaluru,Jayanagar,2026-01-14,Basic,Instagram
U00438,19,Male,Pune,Viman Nagar,2025-11-10,Basic,Instagram
U00439,26,Female,Mumbai,Bandra,2026-02-19,Premium,Instagram
U00440,26,Male,Bengaluru,HSR Layout,2026-04-30,Premium,College/Community
U00441,22,Female,Bengaluru,Indiranagar,2025-06-18,Premium,Referral
U00442,32,Male,Chennai,Adyar,2025-09-03,Basic,Other
U00443,32,Male,Bengaluru,Jayanagar,2025-09-23,Premium,Instagram
U00444,20,Male,Bengaluru,Electronic City,2025-08-31,Basic,Referral
U00445,36,Female,Pune,Hinjewadi,2025-10-27,Basic,Other
U00446,45,Female,Chennai,OMR,2025-11-23,Basic,College/Community
U00447,20,Female,Chennai,T Nagar,2026-06-14,Basic,YouTube
U00448,23,Female,Pune,Hinjewadi,2026-08-18,Basic,Instagram
U00449,21,Male,Bengaluru,HSR Layout,2025-12-08,Pro,YouTube
U00450,41,Male,Bengaluru,Indiranagar,2026-07-08,Basic,Google
U00451,30,Female,Pune,Baner,2025-09-06,Pro,Referral
U00452,44,Female,Hyderabad,Gachibowli,2026-01-15,Basic,Referral
U00453,30,Female,Hyderabad,Madhapur,2026-06-16,Basic,Referral
U00454,44,Female,Chennai,Adyar,2026-01-16,Premium,YouTube
U00455,28,Male,Bengaluru,Marathahalli,2025-02-11,Premium,Referral
U00456,22,Male,Hyderabad,Gachibowli,2025-12-11,Basic,Instagram
U00457,18,Female,Bengaluru,Whitefield,2026-08-22,Premium,Google
U00458,26,Male,Hyderabad,Kukatpally,2025-09-18,Basic,Referral
U00459,34,Male,Bengaluru,HSR Layout,2025-11-02,Pro,Google
U00460,39,Female,Bengaluru,Marathahalli,2025-08-28,Basic,Google
U00461,18,Male,Bengaluru,Yelahanka,2025-11-09,Premium,Instagram
U00462,20,Female,Mumbai,Thane,2026-03-17,Basic,Google
U00463,32,Male,Mumbai,Thane,2025-05-13,Premium,Other
U00464,43,Female,Hyderabad,Madhapur,2025-02-20,Premium,Google
U00465,38,Female,Chennai,Anna Nagar,2026-01-27,Basic,Referral
U00466,43,Male,Bengaluru,Jayanagar,2026-06-07,Pro,YouTube
U00467,40,Male,Bengaluru,Yelahanka,2026-05-23,Basic,Instagram
U00468,27,Male,Pune,Wakad,2025-12-20,Basic,College/Community
U00469,25,Male,Bengaluru,Indiranagar,2026-01-30,Premium,Google
U00470,29,Male,Chennai,Adyar,2025-04-06,Basic,College/Community
U00471,42,Female,Bengaluru,Jayanagar,2025-04-16,Basic,Instagram
U00472,39,Male,Chennai,T Nagar,2026-05-28,Basic,Instagram
U00473,32,Male,Bengaluru,Yelahanka,2026-07-12,Premium,Google
U00474,44,Male,Chennai,Adyar,2025-08-30,Basic,Google
U00475,26,Female,Hyderabad,Madhapur,2026-05-03,Basic,College/Community
U00476,41,Male,Chennai,OMR,2026-05-30,Premium,Instagram
U00477,42,Female,Bengaluru,Whitefield,2025-03-02,Premium,Referral
U00478,27,Female,Hyderabad,Gachibowli,2026-02-20,Pro,Instagram
U00479,37,Female,Chennai,OMR,2025-10-21,Premium,College/Community
U00480,26,Female,Hyderabad,Kondapur,2025-10-29,Premium,YouTube
U00481,32,Male,Mumbai,Andheri,2025-06-19,Basic,Referral
U00482,40,Female,Mumbai,Bandra,2025-02-10,Basic,Instagram
U00483,38,Male,Hyderabad,Madhapur,2025-08-19,Premium,Referral
U00484,38,Female,Mumbai,Borivali,2026-02-13,Pro,Instagram
U00485,18,Female,Hyderabad,Kukatpally,2025-10-24,Premium,Instagram
U00486,19,Male,Chennai,Anna Nagar,2026-03-31,Basic,Referral
U00487,43,Male,Bengaluru,HSR Layout,2025-02-26,Basic,Other
U00488,36,Male,Bengaluru,HSR Layout,2025-08-28,Basic,College/Community
U00489,31,Female,Chennai,OMR,2026-08-21,Premium,Referral
U00490,25,Male,Chennai,Velachery,2025-06-25,Premium,Referral
U00491,23,Male,Hyderabad,Kukatpally,2025-03-04,Basic,Other
U00492,29,Male,Mumbai,Bandra,2026-07-05,Basic,Referral
U00493,43,Male,Bengaluru,Jayanagar,2025-05-18,Pro,Google
U00494,44,Female,Bengaluru,Jayanagar,2026-03-30,Premium,College/Community
U00495,32,Female,Hyderabad,Madhapur,2026-03-25,Basic,Instagram
U00496,31,Male,Bengaluru,Marathahalli,2025-08-14,Basic,Instagram
U00497,38,Male,Hyderabad,Madhapur,2026-03-19,Pro,Referral
U00498,18,Male,Bengaluru,Koramangala,2025-07-25,Premium,Instagram
U00499,45,Male,Chennai,OMR,2025-01-27,Basic,Google
U00500,28,Female,Chennai,Velachery,2026-04-02,Basic,Google
U00501,45,Male,Mumbai,Bandra,2025-04-17,Basic,Referral
U00502,42,Male,Hyderabad,Kondapur,2026-03-20,Basic,Other
U00503,20,Female,Bengaluru,Yelahanka,2025-02-05,Premium,Instagram
U00504,36,Female,Pune,Kothrud,2026-08-20,Basic,Google
U00505,35,Male,Mumbai,Powai,2025-06-04,Premium,Instagram
U00506,37,Male,Bengaluru,Whitefield,2025-06-18,Premium,Referral
U00507,45,Male,Chennai,Anna Nagar,2025-09-29,Basic,YouTube
U00508,19,Female,Pune,Hinjewadi,2026-07-01,Basic,Referral
U00509,42,Female,Chennai,Adyar,2026-02-24,Basic,Instagram
U00510,45,Male,Mumbai,Bandra,2025-07-03,Basic,Referral
U00511,43,Male,Mumbai,Powai,2025-08-25,Basic,Referral
U00512,24,Female,Bengaluru,Marathahalli,2026-05-24,Premium,Instagram
U00513,25,Female,Chennai,Anna Nagar,2026-03-17,Premium,Google
U00514,36,Other,Pune,Viman Nagar,2025-05-02,Premium,Google
U00515,39,Male,Bengaluru,Koramangala,2026-02-21,Premium,Other
U00516,32,Male,Bengaluru,Jayanagar,2026-06-19,Premium,College/Community
U00517,27,Male,Bengaluru,Marathahalli,2026-01-10,Premium,YouTube
U00518,39,Male,Pune,Kothrud,2026-07-29,Basic,College/Community
U00519,18,Male,Chennai,OMR,2025-11-22,Pro,YouTube
U00520,23,Male,Bengaluru,Electronic City,2026-04-25,Basic,College/Community
U00521,30,Male,Hyderabad,Kondapur,2025-05-30,Basic,Instagram
U00522,31,Female,Bengaluru,Marathahalli,2026-08-15,Basic,Google
U00523,20,Male,Chennai,Adyar,2026-05-05,Pro,YouTube
U00524,28,Female,Pune,Baner,2025-06-02,Pro,Referral
U00525,20,Male,Pune,Wakad,2025-01-17,Premium,Instagram
U00526,36,Female,Hyderabad,Banjara Hills,2026-07-05,Premium,Google
U00527,27,Male,Bengaluru,Electronic City,2025-12-14,Basic,Google
U00528,44,Female,Bengaluru,Koramangala,2026-04-04,Pro,Google
U00529,32,Male,Bengaluru,Jayanagar,2025-07-21,Premium,Google
U00530,28,Male,Pune,Baner,2026-02-27,Pro,Referral
U00531,32,Female,Pune,Baner,2025-10-07,Basic,College/Community
U00532,43,Male,Chennai,OMR,2026-02-26,Basic,YouTube
U00533,44,Male,Chennai,Adyar,2026-08-23,Premium,College/Community
U00534,41,Female,Hyderabad,Banjara Hills,2026-04-10,Basic,College/Community
U00535,30,Female,Pune,Viman Nagar,2025-12-21,Pro,Google
U00536,22,Male,Chennai,OMR,2026-08-05,Basic,Google
U00537,21,Male,Pune,Kothrud,2026-01-13,Pro,Instagram
U00538,30,Male,Bengaluru,Indiranagar,2025-05-04,Basic,Other
U00539,26,Male,Hyderabad,Madhapur,2025-03-21,Premium,Instagram
U00540,42,Female,Bengaluru,Whitefield,2026-07-11,Basic,YouTube
U00541,34,Male,Chennai,Anna Nagar,2025-08-21,Premium,Google
U00542,19,Male,Mumbai,Powai,2026-04-25,Basic,Other
U00543,41,Other,Bengaluru,Koramangala,2025-06-03,Pro,Google
U00544,22,Male,Mumbai,Bandra,2026-02-13,Premium,College/Community
U00545,33,Female,Mumbai,Bandra,2025-01-31,Basic,Google
U00546,24,Male,Bengaluru,Marathahalli,2026-08-20,Pro,Google
U00547,18,Male,Bengaluru,Koramangala,2026-07-11,Basic,Referral
U00548,45,Female,Mumbai,Andheri,2026-05-18,Basic,Other
U00549,43,Male,Hyderabad,Banjara Hills,2026-01-06,Basic,Referral
U00550,29,Male,Pune,Hinjewadi,2025-11-19,Premium,Other
U00551,38,Male,Hyderabad,Banjara Hills,2025-11-28,Basic,YouTube
U00552,28,Male,Pune,Baner,2025-08-31,Basic,YouTube
U00553,29,Male,Hyderabad,Kukatpally,2026-07-06,Pro,Google
U00554,36,Male,Hyderabad,Kondapur,2026-03-06,Premium,Google
U00555,43,Male,Pune,Viman Nagar,2025-07-01,Basic,Instagram
U00556,29,Male,Bengaluru,Whitefield,2026-04-18,Premium,Other
U00557,29,Female,Bengaluru,Jayanagar,2026-01-11,Pro,Other
U00558,31,Male,Bengaluru,HSR Layout,2025-03-22,Basic,YouTube
U00559,19,Male,Pune,Baner,2026-07-04,Premium,Google
U00560,19,Female,Mumbai,Andheri,2026-02-24,Basic,Instagram
U00561,42,Male,Mumbai,Borivali,2026-04-12,Premium,Other
U00562,21,Female,Bengaluru,Koramangala,2026-03-04,Basic,Instagram
U00563,37,Female,Bengaluru,Jayanagar,2025-02-26,Premium,College/Community
U00564,40,Male,Bengaluru,Koramangala,2025-11-18,Basic,Google
U00565,43,Male,Bengaluru,Indiranagar,2026-06-26,Premium,Google
U00566,33,Female,Hyderabad,Kondapur,2026-05-10,Basic,College/Community
U00567,27,Male,Bengaluru,Whitefield,2025-09-23,Basic,Instagram
U00568,30,Female,Hyderabad,Banjara Hills,2025-08-15,Basic,Google
U00569,19,Male,Chennai,Velachery,2025-02-23,Premium,Other
U00570,20,Male,Bengaluru,Yelahanka,2025-01-04,Basic,YouTube
U00571,36,Male,Hyderabad,Kondapur,2026-03-15,Basic,YouTube
U00572,23,Male,Pune,Baner,2025-11-06,Basic,YouTube
U00573,36,Male,Bengaluru,Indiranagar,2025-03-30,Premium,Instagram
U00574,44,Female,Mumbai,Bandra,2025-11-16,Basic,Instagram
U00575,38,Female,Pune,Hinjewadi,2026-01-10,Premium,Referral
U00576,37,Female,Chennai,OMR,2026-05-16,Basic,Google
U00577,36,Male,Bengaluru,Indiranagar,2025-08-22,Basic,Google
U00578,25,Female,Chennai,Anna Nagar,2025-12-03,Basic,YouTube
U00579,31,Female,Hyderabad,Gachibowli,2026-07-25,Pro,Instagram
U00580,27,Female,Bengaluru,Marathahalli,2025-07-04,Basic,Referral
U00581,20,Male,Hyderabad,Banjara Hills,2026-03-14,Basic,Instagram
U00582,23,Female,Chennai,Velachery,2026-07-10,Basic,Instagram
U00583,32,Female,Hyderabad,Banjara Hills,2025-06-29,Premium,Google
U00584,40,Male,Bengaluru,Electronic City,2025-03-17,Basic,College/Community
U00585,40,Other,Mumbai,Bandra,2025-09-29,Premium,Instagram
U00586,35,Male,Bengaluru,Marathahalli,2025-02-24,Basic,Referral
U00587,31,Male,Bengaluru,Koramangala,2025-03-18,Basic,YouTube
U00588,36,Female,Bengaluru,Whitefield,2025-10-23,Basic,Instagram
U00589,45,Male,Bengaluru,Koramangala,2025-08-07,Premium,Referral
U00590,43,Female,Bengaluru,Electronic City,2025-10-04,Premium,College/Community
U00591,27,Female,Bengaluru,Yelahanka,2026-08-01,Basic,Referral
U00592,32,Male,Mumbai,Bandra,2025-09-23,Pro,Instagram
U00593,21,Male,Bengaluru,Whitefield,2025-02-12,Basic,Referral
U00594,40,Female,Bengaluru,Indiranagar,2025-12-27,Premium,Referral
U00595,19,Female,Chennai,OMR,2025-08-16,Basic,Instagram
U00596,20,Female,Hyderabad,Banjara Hills,2025-08-15,Basic,Instagram
U00597,24,Female,Mumbai,Thane,2025-03-04,Premium,Instagram
U00598,40,Male,Bengaluru,Marathahalli,2025-06-20,Premium,Instagram
U00599,33,Male,Bengaluru,HSR Layout,2025-11-03,Basic,Google
U00600,27,Female,Bengaluru,Yelahanka,2026-07-22,Basic,Google
U00601,36,Male,Bengaluru,Koramangala,2025-02-03,Basic,Google
U00602,45,Male,Bengaluru,HSR Layout,2025-05-10,Premium,College/Community
U00603,34,Female,Bengaluru,HSR Layout,2026-01-29,Basic,Referral
U00604,45,Female,Bengaluru,Indiranagar,2025-05-31,Premium,College/Community
U00605,36,Female,Bengaluru,Whitefield,2026-01-19,Basic,Referral
U00606,22,Male,Hyderabad,Banjara Hills,2025-01-17,Basic,Instagram
U00607,40,Female,Bengaluru,Jayanagar,2026-08-17,Basic,Google
U00608,37,Female,Bengaluru,Electronic City,2025-01-14,Basic,College/Community
U00609,30,Female,Hyderabad,Banjara Hills,2025-03-22,Basic,Instagram
U00610,30,Female,Mumbai,Andheri,2025-07-26,Basic,Instagram
U00611,28,Male,Bengaluru,Koramangala,2025-07-23,Premium,Google
U00612,28,Female,Pune,Hinjewadi,2026-01-14,Basic,Google
U00613,33,Female,Mumbai,Thane,2026-06-28,Premium,Google
U00614,32,Male,Bengaluru,Indiranagar,2025-01-23,Basic,Instagram
U00615,34,Male,Pune,Wakad,2025-06-11,Pro,Google
U00616,39,Female,Chennai,Anna Nagar,2025-05-24,Pro,YouTube
U00617,35,Male,Bengaluru,Indiranagar,2025-04-14,Premium,Google
U00618,45,Male,Bengaluru,Indiranagar,2026-01-17,Premium,Referral
U00619,36,Male,Pune,Baner,2026-03-31,Basic,Referral
U00620,21,Male,Mumbai,Thane,2026-02-21,Premium,Referral
U00621,39,Male,Bengaluru,Marathahalli,2025-11-20,Pro,Instagram
U00622,39,Male,Bengaluru,Indiranagar,2025-06-20,Basic,Referral
U00623,40,Female,Bengaluru,Indiranagar,2026-07-30,Basic,Instagram
U00624,22,Female,Hyderabad,Gachibowli,2026-08-06,Basic,Google
U00625,24,Female,Mumbai,Thane,2025-10-01,Basic,Referral
U00626,19,Male,Bengaluru,Indiranagar,2026-03-28,Basic,Instagram
U00627,18,Female,Hyderabad,Madhapur,2025-05-05,Basic,Google
U00628,29,Female,Mumbai,Thane,2026-01-18,Basic,Instagram
U00629,27,Female,Bengaluru,Marathahalli,2025-11-13,Pro,Instagram
U00630,25,Male,Bengaluru,Electronic City,2025-04-17,Basic,Google
U00631,18,Male,Mumbai,Andheri,2026-04-08,Premium,Other
U00632,29,Female,Chennai,T Nagar,2026-03-06,Basic,Google
U00633,19,Female,Hyderabad,Banjara Hills,2025-12-03,Basic,Google
U00634,44,Female,Hyderabad,Kondapur,2026-05-11,Basic,Referral
U00635,45,Female,Bengaluru,Marathahalli,2025-12-28,Basic,Referral
U00636,27,Male,Hyderabad,Gachibowli,2026-03-08,Basic,Other
U00637,39,Female,Hyderabad,Gachibowli,2026-06-04,Basic,College/Community
U00638,34,Male,Bengaluru,Electronic City,2026-02-10,Basic,YouTube
U00639,43,Female,Bengaluru,Jayanagar,2026-01-12,Premium,Other
U00640,20,Other,Bengaluru,Indiranagar,2025-06-01,Basic,Instagram
U00641,24,Female,Bengaluru,Whitefield,2025-11-18,Basic,Referral
U00642,29,Male,Bengaluru,Electronic City,2025-08-02,Basic,College/Community
U00643,25,Male,Bengaluru,Indiranagar,2026-07-30,Basic,Referral
U00644,37,Female,Bengaluru,HSR Layout,2025-03-06,Basic,Other
U00645,29,Female,Bengaluru,Marathahalli,2025-09-27,Basic,Instagram
U00646,20,Male,Chennai,Velachery,2026-06-21,Basic,Google
U00647,34,Male,Hyderabad,Kukatpally,2025-04-10,Basic,Other
U00648,45,Male,Mumbai,Powai,2025-04-15,Basic,Google
U00649,26,Female,Pune,Viman Nagar,2025-05-11,Basic,YouTube
U00650,27,Female,Hyderabad,Kondapur,2026-01-24,Premium,Instagram
U00651,39,Female,Bengaluru,Electronic City,2025-11-17,Basic,YouTube
U00652,23,Male,Hyderabad,Gachibowli,2026-03-14,Basic,Other
U00653,42,Female,Hyderabad,Kondapur,2025-01-19,Pro,Google
U00654,18,Male,Mumbai,Bandra,2025-08-13,Premium,Instagram
U00655,39,Male,Hyderabad,Kukatpally,2026-07-20,Basic,Instagram
U00656,29,Female,Bengaluru,HSR Layout,2026-04-05,Pro,College/Community
U00657,22,Male,Bengaluru,Jayanagar,2026-01-29,Basic,YouTube
U00658,30,Male,Bengaluru,Yelahanka,2025-08-14,Basic,Instagram
U00659,44,Female,Mumbai,Andheri,2025-12-26,Pro,Instagram
U00660,32,Male,Hyderabad,Kukatpally,2026-03-06,Premium,College/Community
U00661,39,Male,Bengaluru,Yelahanka,2025-01-15,Basic,College/Community
U00662,28,Male,Chennai,Velachery,2026-07-14,Premium,Instagram
U00663,25,Female,Mumbai,Thane,2026-06-30,Premium,Google
U00664,22,Female,Bengaluru,Indiranagar,2026-02-18,Basic,YouTube
U00665,19,Male,Bengaluru,Marathahalli,2025-12-21,Basic,Referral
U00666,29,Female,Bengaluru,Yelahanka,2026-04-02,Basic,Other
U00667,45,Male,Bengaluru,Koramangala,2026-06-15,Pro,Referral
U00668,19,Male,Bengaluru,HSR Layout,2025-07-15,Basic,YouTube
U00669,43,Male,Bengaluru,Electronic City,2025-04-25,Premium,Referral
U00670,33,Female,Bengaluru,Whitefield,2026-02-21,Basic,Other
U00671,38,Male,Bengaluru,Jayanagar,2025-12-18,Basic,Google
U00672,20,Female,Chennai,Velachery,2025-03-16,Premium,Instagram
U00673,27,Male,Bengaluru,Koramangala,2025-02-05,Premium,Google
U00674,36,Other,Hyderabad,Kondapur,2025-08-30,Basic,College/Community
U00675,25,Female,Bengaluru,Jayanagar,2025-03-04,Basic,Referral
U00676,24,Female,Chennai,T Nagar,2026-05-24,Basic,Google
U00677,18,Female,Bengaluru,Jayanagar,2025-07-07,Basic,Referral
U00678,29,Female,Bengaluru,Yelahanka,2025-04-03,Basic,Instagram
U00679,45,Female,Chennai,Anna Nagar,2025-01-05,Premium,Instagram
U00680,22,Male,Pune,Viman Nagar,2026-03-14,Basic,Google
U00681,33,Male,Pune,Viman Nagar,2025-06-15,Basic,Referral
U00682,42,Female,Bengaluru,Whitefield,2026-03-22,Basic,YouTube
U00683,21,Male,Bengaluru,HSR Layout,2025-01-25,Pro,College/Community
U00684,34,Male,Mumbai,Andheri,2026-05-23,Basic,Other
U00685,41,Male,Chennai,OMR,2025-04-08,Premium,Google
U00686,38,Male,Hyderabad,Kondapur,2025-09-25,Basic,YouTube
U00687,19,Female,Hyderabad,Banjara Hills,2026-01-28,Basic,Instagram
U00688,29,Male,Bengaluru,Koramangala,2026-08-19,Basic,Instagram
U00689,18,Female,Pune,Wakad,2025-10-12,Basic,Instagram
U00690,29,Female,Bengaluru,HSR Layout,2025-04-19,Premium,Google
U00691,29,Female,Bengaluru,Electronic City,2025-01-27,Basic,Instagram
U00692,29,Male,Hyderabad,Kukatpally,2025-02-24,Premium,Google
U00693,36,Male,Hyderabad,Kondapur,2025-05-13,Basic,Referral
U00694,42,Female,Bengaluru,Electronic City,2025-02-21,Basic,Google
U00695,34,Female,Bengaluru,Koramangala,2026-05-08,Basic,Referral
U00696,37,Female,Mumbai,Thane,2025-10-25,Premium,Google
U00697,41,Male,Bengaluru,Yelahanka,2026-02-03,Premium,Instagram
U00698,41,Male,Hyderabad,Madhapur,2026-08-14,Premium,Instagram
U00699,43,Female,Bengaluru,Whitefield,2025-01-18,Basic,Instagram
U00700,45,Male,Hyderabad,Madhapur,2026-07-13,Premium,Instagram
U00701,28,Female,Hyderabad,Madhapur,2025-09-03,Basic,Referral
U00702,30,Female,Bengaluru,Indiranagar,2026-05-18,Premium,YouTube
U00703,44,Female,Bengaluru,Koramangala,2025-03-30,Pro,Google
U00704,25,Male,Bengaluru,Jayanagar,2025-07-22,Basic,Google
U00705,27,Female,Bengaluru,HSR Layout,2025-08-28,Basic,College/Community
U00706,25,Other,Chennai,Velachery,2026-05-05,Premium,Instagram
U00707,37,Female,Bengaluru,HSR Layout,2025-01-13,Premium,Instagram
U00708,25,Female,Pune,Baner,2025-11-11,Basic,Referral
U00709,26,Female,Bengaluru,Whitefield,2025-07-17,Pro,Referral
U00710,24,Female,Mumbai,Bandra,2025-08-31,Basic,Referral
U00711,31,Female,Pune,Kothrud,2026-05-22,Basic,YouTube
U00712,45,Male,Hyderabad,Kondapur,2025-02-12,Basic,Instagram
U00713,19,Male,Hyderabad,Kondapur,2025-11-26,Premium,Google
U00714,42,Male,Bengaluru,Whitefield,2026-08-14,Basic,Instagram
U00715,28,Male,Bengaluru,HSR Layout,2026-03-05,Basic,YouTube
U00716,25,Male,Chennai,Velachery,2025-06-11,Basic,College/Community
U00717,30,Male,Pune,Baner,2026-03-11,Basic,Google
U00718,38,Female,Chennai,OMR,2025-08-21,Premium,Instagram
U00719,32,Male,Bengaluru,HSR Layout,2025-04-21,Basic,Google
U00720,45,Male,Mumbai,Borivali,2025-08-20,Premium,Instagram
U00721,20,Male,Chennai,Adyar,2025-09-30,Pro,Google
U00722,40,Female,Bengaluru,Koramangala,2026-08-21,Basic,Referral
U00723,31,Male,Bengaluru,Jayanagar,2025-02-10,Premium,Other
U00724,32,Male,Mumbai,Borivali,2026-07-14,Pro,Google
U00725,19,Male,Hyderabad,Banjara Hills,2026-04-11,Premium,Instagram
U00726,36,Female,Pune,Wakad,2025-03-18,Premium,Instagram
U00727,29,Female,Bengaluru,Yelahanka,2026-05-05,Basic,Instagram
U00728,42,Female,Pune,Kothrud,2025-04-27,Basic,Instagram
U00729,37,Male,Bengaluru,Koramangala,2026-03-10,Basic,YouTube
U00730,21,Female,Bengaluru,Koramangala,2025-01-19,Premium,Instagram
U00731,20,Female,Bengaluru,Yelahanka,2026-07-25,Pro,Other
U00732,22,Male,Pune,Wakad,2025-07-15,Basic,Referral
U00733,20,Male,Mumbai,Bandra,2026-03-27,Basic,Referral
